period,si,ni,rpi,spi,AQI
1996-07,19.44086345381526,30.98042168674699,0.0,139.9523092369478,152.90637550200802
1996-08,20.662449799196786,27.138253012048192,0.0,136.40913654618475,149.7356425702811
1996-09,23.029447852760736,33.18266871165644,0.0,168.40439672801637,180.1620654396728
1996-10,25.716209349593495,38.99527439024391,0.0,210.3318089430894,219.89212398373985
1996-11,26.298281250000002,40.6771875,0.0,235.59010416666666,244.85640625000002
1996-12,27.059427083333333,40.36015625,0.0,258.1244791666667,265.813125
1997-01,29.24347619047619,46.26014285714285,0.0,213.5638095238095,220.90357142857144
1997-02,27.83972222222222,43.84180555555555,0.0,221.49722222222223,228.39416666666665
1997-03,25.46363198458574,39.780202312138734,0.0,209.0154142581888,212.58434489402697
1997-04,22.638554852320677,35.33924050632912,0.0,162.0522151898734,171.10759493670886
1997-05,21.27273206751055,34.68117088607595,0.0,177.71044303797467,185.2120253164557
1997-06,21.128571428571426,36.88959627329193,0.0,146.52277432712214,159.4435817805383
1997-07,19.494427402862986,37.336349693251535,0.0,124.38854805725971,138.48241308793456
1997-08,19.281893004115226,34.433950617283955,0.0,106.18106995884773,123.96270576131687
1997-09,20.91557971014493,39.26195652173913,0.0,121.43219461697721,138.69989648033126
1997-10,22.640041928721175,39.90314465408805,0.0,146.84329140461216,160.52253668763103
1997-11,22.10257575757576,40.626666666666665,0.0,159.28787878787878,172.2560606060606
1997-12,24.161040339702758,41.48773885350318,0.0,160.58811040339702,171.92622080679405
1998-01,25.154747474747477,42.63666666666667,0.0,229.26414141414142,234.7406565656566
1998-02,23.399698795180722,39.94879518072289,0.0,221.4347389558233,227.11179718875502
1998-03,23.82529761904762,40.83080357142857,0.0,201.62698412698415,208.3422619047619
1998-04,23.707825203252032,39.2577743902439,0.0,212.91006097560975,218.641006097561
1998-05,21.207881526104416,36.14367469879518,0.0,226.47088353413653,232.84513052208834
1998-06,23.01692386831276,36.86003086419753,0.0,179.46296296296296,188.3827160493827
1998-07,23.245053763440858,36.861451612903224,0.0,137.67741935483872,151.28629032258064
1998-08,21.073675496688743,34.39983443708609,0.0,129.4376379690949,145.17477924944814
1998-09,19.972833333333334,34.49016666666667,0.0,147.0972222222222,159.62138888888887
1998-10,19.00283950617284,37.243148148148144,0.0,204.2277777777778,212.1175925925926
1998-11,23.5125,38.02408088235294,0.0,233.8627450980392,241.69577205882354
1998-12,24.961088154269973,43.910330578512394,0.0,276.1652892561983,281.56404958677683
1999-01,25.90866290018832,46.82161016949152,0.0,216.3112052730697,225.43921845574388
1999-02,27.0941091954023,43.33362068965517,0.0,207.95689655172413,213.3749521072797
1999-03,26.751041666666666,42.07698863636364,0.0,222.07954545454547,229.63181818181818
1999-04,23.13313725490196,38.15514705882353,0.0,228.39754901960785,233.21049019607844
1999-05,22.782929292929293,35.39272727272727,0.0,207.64545454545456,214.34545454545454
1999-06,21.613413242009134,36.05582191780822,0.0,186.52340182648402,195.19977168949774
1999-07,19.903638497652583,33.972535211267605,0.0,140.73239436619718,150.83890845070422
1999-08,18.79268018018018,35.58783783783784,0.0,122.55912162162163,139.20805180180182
1999-09,19.89030612244898,36.251020408163264,0.0,135.31575963718822,146.99773242630386
1999-10,19.64030612244898,39.3843537414966,0.0,153.7437641723356,167.00442176870746
1999-11,22.266725352112676,40.31778169014085,0.0,196.57981220657277,207.61836854460094
1999-12,24.90711678832117,47.61058394160584,0.0,224.27980535279804,234.19738442822384
2000-01,23.459876543209877,48.561265432098764,0.0,185.2993827160494,195.77237654320987
